id,Geographic Area Name,name,lat,long,2019_net_inflow,2019_total_moves_to,2019_total_moves_from,total_households,2019_ratio_net_inflow,2019_ratio_incoming,2020_Geographic Area Name,2020_net_inflow,2020_total_moves_to,2020_total_moves_from,2020_Estimate!!Total!!HOUSEHOLDS!!Total households,2020_ratio_net_inflow,2020_ratio_incoming,change_yoy,change_yoy_ratio_incoming,inflow_outflow_ratio_2019,inflow_outflow_ratio_2020,change_in_ratio
310M500US31380,"Macomb, IL","Macomb, IL",40.4592076,-90.6717971,-62,2019,2081,11408,-54.34782609,1769.810659,"Macomb, IL",-90,1806,1896,11408,-78.89200561,1583.099579,-24.54417952,-186.7110799,0.970206631,0.952531646,-1.821775412
310M500US47460,"Walla Walla, WA","Walla Walla, WA",46.0645809,-118.3430208,23,4211,4188,22646,10.156319,1859.489535,"Walla Walla, WA",-49,3862,3911,22646,-21.63737525,1705.378433,-31.79369425,-154.1111013,1.005491882,0.987471235,-1.792221988
310M500US34020,"Morgan City, LA","Morgan City, LA",29.6993748,-91.20677,-86,2589,2675,19856,-43.31184529,1303.887994,"Morgan City, LA",-126,2422,2548,19856,-63.45688961,1219.782434,-20.14504432,-84.10556003,0.967850467,0.950549451,-1.787571255
310M500US19580,"Defiance, OH","Defiance, OH",41.2844933,-84.3557802,-11,2567,2578,15297,-7.190952474,1678.106818,"Defiance, OH",-52,2313,2365,15297,-33.99359352,1512.061188,-26.80264104,-166.0456299,0.995733126,0.978012685,-1.779637635
310M500US45580,"Thomaston, GA","Thomaston, GA",32.8881879,-84.3265854,68,1536,1468,10154,66.96868229,1512.704353,"Thomaston, GA",43,1555,1512,10154,42.34784321,1531.416191,-24.62083908,18.7118377,1.046321526,1.028439153,-1.709070492
310M500US25860,"Hickory-Lenoir-Morganton, NC","Hickory-Lenoir-Morganton, NC",35.7771691,-81.3399414,652,19784,19132,144508,45.11860935,1369.059152,"Hickory-Lenoir-Morganton, NC",331,20472,20141,144508,22.90530628,1416.668973,-22.21330307,47.60982091,1.03407903,1.016434139,-1.706338691
310M500US30340,"Lewiston-Auburn, ME","Lewiston-Auburn, ME",44.100351,-70.2147764,344,10677,10333,45630,75.38899847,2339.907955,"Lewiston-Auburn, ME",150,9571,9421,45630,32.8731098,2097.523559,-42.51588867,-242.3843962,1.033291396,1.015921877,-1.680989496
310M500US15420,"Burley, ID","Burley, ID",42.5357428,-113.7927948,18,2426,2408,14961,12.03128133,1621.549362,"Burley, ID",-23,2416,2439,14961,-15.37330392,1614.865316,-27.40458525,-6.684045184,1.007475083,0.990569906,-1.677974735
310M500US30140,"Lebanon, PA","Lebanon, PA",40.3409251,-76.4113497,166,11101,10935,53579,30.98228784,2071.893839,"Lebanon, PA",-17,9772,9789,53579,-3.172884899,1823.848896,-34.15517274,-248.044943,1.015180613,0.998263357,-1.666428187
310M500US14820,"Brevard, NC","Brevard, NC",35.2334472,-82.7342919,156,1911,1755,14567,107.0913709,1311.869294,"Brevard, NC",123,1860,1737,14567,84.43742706,1276.858653,-22.65394385,-35.01064049,1.088888889,1.070811744,-1.660145924
310M500US30020,"Lawton, OK","Lawton, OK",34.6035669,-98.3959291,-73,9743,9816,45037,-16.20889491,2163.332371,"Lawton, OK",-247,10145,10392,45037,-54.8437951,2252.592313,-38.63490019,89.25994183,0.992563162,0.976231717,-1.645380979
310M500US20220,"Dubuque, IA","Dubuque, IA",42.5022661,-90.6654675,-64,6955,7019,38210,-16.749542,1820.204135,"Dubuque, IA",-183,7025,7208,38210,-47.89322167,1838.523947,-31.14367967,18.31981157,0.990881892,0.974611543,-1.642006924
310M500US14380,"Boone, NC","Boone, NC",36.216795,-81.6745517,-182,2198,2380,21077,-86.35004982,1042.842909,"Boone, NC",-248,2468,2716,21077,-117.6638041,1170.944632,-31.31375433,128.1017223,0.923529412,0.908689249,-1.606896616
310M500US18660,"Cortland, NY","Cortland, NY",42.6011813,-76.1804843,-51,3864,3915,17745,-28.74049028,2177.514793,"Cortland, NY",-98,3347,3445,17745,-55.22682446,1886.165117,-26.48633418,-291.349676,0.98697318,0.971552975,-1.56237323
310M500US28300,"Keene, NH","Keene, NH",42.933692,-72.2781409,523,6269,5746,30141,173.5177997,2079.891178,"Keene, NH",391,5674,5283,30141,129.7236323,1882.485651,-43.79416741,-197.4055274,1.09101984,1.074010979,-1.558987349
310M500US23180,"Frankfort, KY","Frankfort, KY",38.2009055,-84.8732835,303,6285,5982,29770,101.7803158,2111.185757,"Frankfort, KY",202,6030,5828,29770,67.85354384,2025.529056,-33.92677192,-85.65670138,1.050651956,1.034660261,-1.522073506
310M500US47420,"Wahpeton, ND-MN","Wahpeton, ND-MN",46.2652367,-96.6059072,-16,1116,1132,9595,-16.67535175,1163.105784,"Wahpeton, ND-MN",-34,1137,1171,9595,-35.43512246,1184.992183,-18.75977071,21.88639917,0.985865724,0.970964987,-1.511436783
310M500US46460,"Union City, TN","Union City, TN",36.4242303,-89.0570096,60,2225,2165,12717,47.1809389,1749.626484,"Union City, TN",25,2072,2047,12717,19.65872454,1629.31509,-27.52221436,-120.3113942,1.027713626,1.012212995,-1.508263669
310M500US41660,"San Angelo, TX","San Angelo, TX",31.4637723,-100.4370375,-265,7518,7783,44454,-59.61218338,1691.186395,"San Angelo, TX",-395,7797,8192,44454,-88.85589598,1753.947901,-29.2437126,62.76150628,0.965951433,0.951782227,-1.466865266
310M500US16220,"Casper, WY","Casper, WY",42.8500769,-106.3251749,125,6473,6348,32799,38.11091802,1973.535779,"Casper, WY",36,6638,6602,32799,10.97594439,2023.84219,-27.13497363,50.30641178,1.019691241,1.005452893,-1.396339176
310M500US37660,"Parsons, KS","Parsons, KS",37.3403384,-95.2610838,4,1489,1485,8176,4.892367906,1821.183953,"Parsons, KS",-15,1318,1333,8176,-18.34637965,1612.035225,-23.23874755,-209.148728,1.002693603,0.988747187,-1.390895071
310M500US35460,"Newport, TN","Newport, TN",35.9670412,-83.1876578,-2,2492,2494,14060,-1.422475107,1772.403983,"Newport, TN",-33,2212,2245,14060,-23.47083926,1573.257468,-22.04836415,-199.1465149,0.999198075,0.985300668,-1.390856085
310M500US30620,"Lima, OH","Lima, OH",40.742551,-84.1052256,-25,7642,7667,40650,-6.150061501,1879.9508,"Lima, OH",-125,7260,7385,40650,-30.7503075,1785.97786,-24.600246,-93.97293973,0.996739272,0.983073798,-1.371017913
310M500US27900,"Joplin, MO","Joplin, MO",37.0842271,-94.513281,83,15553,15470,67961,12.2128868,2288.518415,"Joplin, MO",-132,15562,15694,67961,-19.42290431,2289.842704,-31.63579112,1.32428893,1.005365223,0.991589142,-1.370256336
310M500US21300,"Elmira, NY","Elmira, NY",42.0897965,-76.8077338,-8,7512,7520,33989,-2.353702669,2210.126806,"Elmira, NY",-94,6327,6421,33989,-27.65600635,1861.484598,-25.30230369,-348.6422078,0.99893617,0.985360536,-1.359009202
310M500US25700,"Hays, KS","Hays, KS",38.8791783,-99.3267702,-68,2002,2070,11544,-58.90505891,1734.234234,"Hays, KS",-99,2056,2155,11544,-85.75883576,1781.011781,-26.85377685,46.77754678,0.967149758,0.954060325,-1.353402978
310M500US27740,"Johnson City, TN","Johnson City, TN",36.3134397,-82.3534727,-181,14373,14554,85301,-21.2189775,1684.974385,"Johnson City, TN",-382,14655,15037,85301,-44.7825934,1718.033786,-23.5636159,33.05940141,0.987563556,0.974595997,-1.313086108
310M500US32140,"Marshall, MN","Marshall, MN",44.448423,-95.7911916,-76,1713,1789,10018,-75.8634458,1709.92214,"Marshall, MN",-93,1599,1692,10018,-92.83290078,1596.126971,-16.96945498,-113.7951687,0.957518167,0.945035461,-1.303652089
310M500US32300,"Martinsville, VA","Martinsville, VA",36.6915262,-79.8725386,33,3738,3705,26750,12.3364486,1397.383178,"Martinsville, VA",-14,3428,3442,26750,-5.23364486,1281.495327,-17.57009346,-115.8878505,1.008906883,0.995932597,-1.285974502
310M500US43060,"Shawnee, OK","Shawnee, OK",35.3272928,-96.9253004,176,4992,4816,25917,67.90909442,1926.14886,"Shawnee, OK",112,4922,4810,25917,43.21487827,1899.139561,-24.69421615,-27.00929892,1.03654485,1.023284823,-1.279252625
310M500US37500,"Paragould, AR","Paragould, AR",36.0584021,-90.4973286,119,3996,3877,17254,68.96951432,2315.984699,"Paragould, AR",71,4089,4018,17254,41.14987829,2369.885244,-27.81963603,53.9005448,1.030693835,1.017670483,-1.263552004
310M500US13720,"Big Stone Gap, VA","Big Stone Gap, VA",36.8586404,-82.7832489,6,1589,1583,16553,3.624720594,959.9468374,"Big Stone Gap, VA",-14,1588,1602,16553,-8.457681387,959.3427173,-12.08240198,-0.604120099,1.003790272,0.991260924,-1.248203748
310M500US13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL",33.4053867,-86.8113781,-117,79811,79928,417562,-2.801979107,1911.356876,"Birmingham-Hoover, AL",-1188,84506,85694,417562,-28.45086478,2023.795269,-25.64888567,112.4383924,0.998536183,0.986136719,-1.24176407
310M500US45700,"Tifton, GA","Tifton, GA",31.4504629,-83.5084973,-69,1962,2031,15144,-45.56259905,1295.562599,"Tifton, GA",-101,2101,2202,15144,-66.69307977,1387.348125,-21.13048072,91.78552562,0.966026588,0.954132607,-1.231227102
310M500US27530,"Jasper, AL","Jasper, AL",33.8312185,-87.2775053,51,3690,3639,25019,20.38450777,1474.879092,"Jasper, AL",6,3895,3889,25019,2.398177385,1556.816819,-17.98633039,81.93772733,1.014014839,1.001542813,-1.229964858
310M500US37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL",30.4332772,-87.199966,118,39287,39169,183618,6.426385213,2139.60505,"Pensacola-Ferry Pass-Brent, FL",-389,41809,42198,183618,-21.18528685,2276.955418,-27.61167206,137.3503687,1.003012586,0.990781554,-1.219429648
310M500US25500,"Harrisonburg, VA","Harrisonburg, VA",38.4495688,-78.8689155,-316,7584,7900,47717,-66.22377769,1589.370665,"Harrisonburg, VA",-400,7338,7738,47717,-83.8275667,1537.816711,-17.60378901,-51.55395352,0.96,0.948307056,-1.218014991
310M500US28380,"Kennett, MO","Kennett, MO",36.2361762,-90.0556493,25,2482,2457,12342,20.2560363,2011.019284,"Kennett, MO",-5,2462,2467,12342,-4.05120726,1994.814455,-24.30724356,-16.20482904,1.01017501,0.997973247,-1.207886079
310M500US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",39.1289725,-77.3783789,-14301,540520,554821,2216997,-64.5061766,2438.072762,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-22007,565180,587187,2216997,-99.26490654,2549.304307,-34.75872994,111.2315443,0.974224119,0.962521309,-1.201244116
310M500US26580,"Huntington-Ashland, WV-KY-OH","Huntington-Ashland, WV-KY-OH",38.3277225,-82.4752757,300,19425,19125,140894,21.29260295,1378.696041,"Huntington-Ashland, WV-KY-OH",77,19931,19854,140894,5.465101424,1414.609565,-15.82750153,35.91352364,1.015686275,1.003878312,-1.162560047
310M500US48700,"Williamsport, PA","Williamsport, PA",41.2411897,-77.0010786,87,8977,8890,45608,19.07560077,1968.295036,"Williamsport, PA",-16,8385,8401,45608,-3.508156464,1838.493247,-22.58375724,-129.8017892,1.009786277,0.998095465,-1.157751116
310M500US47180,"Vincennes, IN","Vincennes, IN",38.677269,-87.5286325,8,3473,3465,15038,5.319856364,2309.482644,"Vincennes, IN",-28,2986,3014,15038,-18.61949727,1985.636388,-23.93935364,-323.8462562,1.002308802,0.99071002,-1.157206479
310M500US47660,"Warrensburg, MO","Warrensburg, MO",38.7627893,-93.7360498,179,3998,3819,19864,90.11276681,2012.686267,"Warrensburg, MO",135,4013,3878,19864,67.96214257,2020.237616,-22.15062424,7.551349174,1.046870909,1.034811759,-1.151923306
310M500US35740,"Norfolk, NE","Norfolk, NE",42.0327234,-97.4137553,-64,2605,2669,19645,-32.57826419,1326.03716,"Norfolk, NE",-99,2713,2812,19645,-50.39450242,1381.01298,-17.81623823,54.97582082,0.976020982,0.964793741,-1.150307293
310M500US38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",45.6536758,-122.5462872,3215,261927,258712,938646,34.25146434,2790.476921,"Portland-Vancouver-Hillsboro, OR-WA",247,277098,276851,938646,2.631449982,2952.103349,-31.62001436,161.6264279,1.012426946,1.000892177,-1.139318662
310M500US34340,"Mount Airy, NC","Mount Airy, NC",36.4993007,-80.6072858,66,3590,3524,29153,22.6391795,1231.434158,"Mount Airy, NC",27,3661,3634,29153,9.261482523,1255.788427,-13.37769698,24.35426886,1.018728717,1.007429829,-1.109116469
310M500US46980,"Vicksburg, MS","Vicksburg, MS",32.3526456,-90.877882,-11,2699,2710,18235,-6.032355361,1480.120647,"Vicksburg, MS",-40,2654,2694,18235,-21.93583767,1455.44283,-15.90348231,-24.67781738,0.995940959,0.98515219,-1.083273989
310M500US23940,"Gillette, WY","Gillette, WY",44.2910915,-105.5022205,-43,3941,3984,23384,-18.38864181,1685.340404,"Gillette, WY",-94,4284,4378,23384,-40.19842627,1832.021895,-21.80978447,146.6814916,0.989206827,0.978529009,-1.079432363
310M500US23300,"Freeport, IL","Freeport, IL",42.2966861,-89.6212271,-11,3145,3156,19739,-5.572724049,1593.292467,"Freeport, IL",-40,2775,2815,19739,-20.26445109,1405.846294,-14.69172704,-187.4461726,0.996514575,0.985790409,-1.07616759
310M500US17980,"Columbus, GA-AL","Columbus, GA-AL",32.5228697,-84.8567932,-118,22879,22997,118780,-9.934332379,1926.166021,"Columbus, GA-AL",-378,23528,23906,118780,-31.82353932,1980.804849,-21.88920694,54.63882809,0.994868896,0.98418807,-1.073591309
310M500US16300,"Cedar Rapids, IA","Cedar Rapids, IA",41.9778795,-91.6656232,-276,25029,25305,109313,-25.24859806,2289.663626,"Cedar Rapids, IA",-547,24963,25510,109313,-50.03979399,2283.625918,-24.79119592,-6.037708232,0.989093065,0.978557428,-1.065181481
310M500US40540,"Rock Springs, WY","Rock Springs, WY",41.5874644,-109.2029043,-8,2934,2942,15523,-5.153642981,1890.098563,"Rock Springs, WY",-43,3192,3235,15523,-27.70083102,2056.30355,-22.54718804,166.2049861,0.997280761,0.986707883,-1.060170742
310M500US22780,"Fort Leonard Wood, MO","Fort Leonard Wood, MO",37.7252315,-92.1646722,-69,3390,3459,15154,-45.53253266,2237.033127,"Fort Leonard Wood, MO",-105,3378,3483,15154,-69.28863666,2229.114425,-23.756104,-7.918701333,0.980052038,0.969853575,-1.040604301
310M500US39780,"Red Bluff, CA","Red Bluff, CA",40.1784886,-122.2358302,13,4220,4207,24189,5.37434371,1744.59465,"Red Bluff, CA",-27,3770,3797,24189,-11.16209847,1558.559676,-16.53644218,-186.0349746,1.003090088,0.992889123,-1.016954018
310M500US26620,"Huntsville, AL","Huntsville, AL",34.7303688,-86.5861037,1056,36524,35468,180332,58.55865847,2025.375419,"Huntsville, AL",740,38922,38182,180332,41.03542355,2158.352372,-17.52323492,132.9769536,1.029773317,1.01938086,-1.009198484
310M500US36500,"Olympia-Lacey-Tumwater, WA","Olympia-Lacey-Tumwater, WA",47.0073187,-122.9093063,1615,27610,25995,109983,146.8408754,2510.387969,"Olympia-Lacey-Tumwater, WA",1313,26832,25519,109983,119.3820863,2439.649764,-27.45878909,-70.738205,1.062127332,1.051451859,-1.005102915
310M500US43700,"Somerset, KY","Somerset, KY",37.0920222,-84.6041084,97,4846,4749,25301,38.3384056,1915.339315,"Somerset, KY",48,4768,4720,25301,18.97158215,1884.510494,-19.36682345,-30.828821,1.020425353,1.010169492,-1.005057465
310M500US20980,"El Dorado, AR","El Dorado, AR",33.20763,-92.6662674,-21,2105,2126,15726,-13.3536818,1338.547628,"El Dorado, AR",-43,2138,2181,15726,-27.34325321,1359.531985,-13.98957141,20.98435712,0.990122295,0.980284273,-0.993616866
310M500US25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA",36.0988489,-119.8815203,-106,8673,8779,43452,-24.39473442,1995.995581,"Hanford-Corcoran, CA",-184,8236,8420,43452,-42.34557673,1895.424837,-17.95084231,-100.5707447,0.987925732,0.978147268,-0.989797425
310M500US15340,"Bucyrus-Galion, OH","Bucyrus-Galion, OH",40.7359886,-82.8139212,53,3217,3164,17782,29.80542121,1809.132831,"Bucyrus-Galion, OH",21,3055,3034,17782,11.8096952,1718.029468,-17.99572602,-91.10336295,1.016750948,1.006921556,-0.966745345
310M500US13300,"Beeville, TX","Beeville, TX",28.4008319,-97.7483312,-10,1234,1244,8269,-12.09336074,1492.320716,"Beeville, TX",-20,1120,1140,8269,-24.18672149,1354.456403,-12.09336074,-137.8643125,0.991961415,0.98245614,-0.95823026
310M500US35260,"New Castle, PA","New Castle, PA",41.0036719,-80.347009,199,6028,5829,37055,53.70395358,1626.771016,"New Castle, PA",130,5474,5344,37055,35.08298475,1477.263527,-18.62096883,-149.5074889,1.034139647,1.024326347,-0.948933669
310M500US33260,"Midland, TX","Midland, TX",31.9973456,-102.0779146,-1356,11459,12815,58692,-231.0365978,1952.395556,"Midland, TX",-1627,12617,14244,58692,-277.2098412,2149.696722,-46.17324337,197.3011654,0.8941865,0.885776467,-0.940523359
310M500US45500,"Texarkana, TX-AR","Texarkana, TX-AR",33.425125,-94.0476882,41,10597,10556,55865,7.339121095,1896.894299,"Texarkana, TX-AR",-61,10920,10981,55865,-10.91918017,1954.712253,-18.25830126,57.817954,1.003884047,0.99444495,-0.940257657
310M500US25580,"Hastings, NE","Hastings, NE",40.5862583,-98.3898726,31,2152,2121,12712,24.38640654,1692.888609,"Hastings, NE",11,2158,2147,12712,8.653241032,1697.608559,-15.73316551,4.719949654,1.014615747,1.005123428,-0.935558045
310M500US13700,"Big Spring, TX","Big Spring, TX",32.2503979,-101.4787355,-18,1732,1750,11064,-16.26898048,1565.437455,"Big Spring, TX",-36,1806,1842,11064,-32.53796095,1632.321041,-16.26898048,66.88358641,0.989714286,0.980456026,-0.935447713
310M500US34300,"Mountain Home, ID","Mountain Home, ID",43.1329504,-115.6911975,264,2287,2023,10606,248.9157081,2156.326608,"Mountain Home, ID",248,2314,2066,10606,233.8299076,2181.783896,-15.08580049,25.45728833,1.130499259,1.120038722,-0.925302363
310M500US19500,"Decatur, IL","Decatur, IL",39.8403147,-88.9548001,-83,8941,9024,43912,-18.90143924,2036.11769,"Decatur, IL",-157,8410,8567,43912,-35.75332483,1915.194024,-16.85188559,-120.9236655,0.990802305,0.981673865,-0.921318016
310M500US13020,"Bay City, MI","Bay City, MI",43.5944677,-83.8888647,-225,7498,7723,44339,-50.74539345,1691.062045,"Bay City, MI",-268,6776,7044,44339,-60.44340197,1528.225716,-9.698008525,-162.8363292,0.970866244,0.961953436,-0.918026371
310M500US42100,"Santa Cruz-Watsonville, CA","Santa Cruz-Watsonville, CA",36.910231,-121.7568946,-286,17371,17657,95818,-29.84825398,1812.916154,"Santa Cruz-Watsonville, CA",-522,20232,20754,95818,-54.47828174,2111.503058,-24.63002776,298.5869043,0.983802458,0.974848222,-0.910166045
310M500US29300,"LaGrange, GA-AL","LaGrange, GA-AL",33.0362218,-85.0322444,181,6410,6229,38376,47.16489473,1670.31478,"LaGrange, GA-AL",132,6732,6600,38376,34.39649781,1754.221388,-12.76839691,83.9066083,1.029057634,1.02,-0.880187207
310M500US47540,"Wapakoneta, OH","Wapakoneta, OH",40.5678265,-84.1935594,18,2557,2539,18888,9.529860229,1353.769589,"Wapakoneta, OH",-4,2307,2311,18888,-2.117746717,1221.410419,-11.64760695,-132.3591698,1.007089405,0.998269148,-0.875816752
310M500US18740,"Coshocton, OH","Coshocton, OH",40.2720151,-81.8595756,106,2672,2566,14476,73.22464769,1845.813761,"Coshocton, OH",68,2161,2093,14476,46.97430229,1492.815695,-26.2503454,-352.9980658,1.041309431,1.03248925,-0.847027874
310M500US35860,"North Vernon, IN","North Vernon, IN",39.006165,-85.6235796,34,1955,1921,10792,31.50481838,1811.527057,"North Vernon, IN",16,1778,1762,10792,14.82579689,1647.516679,-16.6790215,-164.0103781,1.017699115,1.00908059,-0.846863742
310M500US49740,"Yuma, AZ","Yuma, AZ",32.6926512,-114.6276916,2585,15336,12751,73098,353.6348464,2098.005417,"Yuma, AZ",2356,14592,12236,73098,322.3070399,1996.224247,-31.32780651,-101.7811705,1.202729198,1.192546584,-0.846625648
310M500US15580,"Butte-Silver Bow, MT","Butte-Silver Bow, MT",46.0038232,-112.5347775,39,2309,2270,14960,26.06951872,1543.449198,"Butte-Silver Bow, MT",21,2452,2431,14960,14.03743316,1639.037433,-12.03208556,95.58823529,1.017180617,1.00863842,-0.839791498
310M500US28580,"Key West, FL","Key West, FL",24.5550593,-81.7799871,505,8520,8015,32068,157.4778595,2656.854185,"Key West, FL",465,9044,8579,32068,145.0043657,2820.256954,-12.47349383,163.4027691,1.063006862,1.054202121,-0.828286344
310M500US21500,"Erie, PA","Erie, PA",42.1292241,-80.085059,-428,20988,21416,110318,-38.7969325,1902.500045,"Erie, PA",-582,20195,20777,110318,-52.75657644,1830.616944,-13.95964394,-71.88310158,0.980014942,0.971988256,-0.819037089
310M500US26300,"Hot Springs, AR","Hot Springs, AR",34.5037004,-93.0551795,-33,9377,9410,40209,-8.207117809,2332.064961,"Hot Springs, AR",-111,9699,9810,40209,-27.6057599,2412.146534,-19.3986421,80.08157378,0.996493092,0.988685015,-0.783555573
310M500US10180,"Abilene, TX","Abilene, TX",32.4487364,-99.7331439,239,13360,13121,60931,39.22469679,2192.644138,"Abilene, TX",143,14086,13943,60931,23.46917004,2311.795309,-15.75552674,119.151171,1.018215075,1.010256042,-0.781665171
310M500US28620,"Kill Devil Hills, NC","Kill Devil Hills, NC",36.0307226,-75.6760101,-45,1857,1902,15529,-28.97804108,1195.827162,"Kill Devil Hills, NC",-63,1954,2017,15529,-40.56925752,1258.29094,-11.59121643,62.46377745,0.976340694,0.968765493,-0.775876776
310M500US42900,"Seneca Falls, NY","Seneca Falls, NY",42.9106219,-76.7966215,-7,2070,2077,13564,-5.160719552,1526.098496,"Seneca Falls, NY",-19,1705,1724,13564,-14.00766735,1257.003834,-8.846947803,-269.0946623,0.996629754,0.988979118,-0.767650784
310M500US19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",39.5142848,-104.8454619,3912,326032,322120,1112126,35.17587036,2931.610267,"Denver-Aurora-Lakewood, CO",1580,352607,351027,1112126,14.2070233,3170.567004,-20.96884706,238.9567369,1.012144542,1.004501078,-0.755175157
